"battle_end_date","battle_end_time","serial","monster_id","is_win"
2024/10/23,21:39:10.409,1,"16",True
2024/10/23,21:39:10.409,2,"13",False
2024/10/23,21:39:44.085,1,"10",False
2024/10/23,21:39:44.085,2,"14",True
2024/10/23,22:03:00.873,1,"12",True
2024/10/23,22:03:00.873,2,"3",False
2024/10/23,22:27:00.519,1,"14",True
2024/10/23,22:27:00.519,2,"4",False
2024/10/24,0:18:44.574,1,"8",True
2024/10/24,0:18:44.574,2,"12",False
2024/10/24,0:38:00.551,1,"6",True
2024/10/24,0:38:00.551,2,"3",False
2024/10/24,0:38:00.551,3,"7",False
2024/10/24,0:42:38.363,1,"19",False
2024/10/24,0:42:38.363,2,"17",True
2024/10/24,0:42:38.363,3,"10",False
2024/10/24,0:45:11.696,1,"13",True
2024/10/24,0:45:11.696,2,"5",False
2024/10/24,22:09:54.503,1,"4",True
2024/10/24,22:09:54.503,2,"6",False
2024/10/24,22:10:16.575,1,"8",True
2024/10/24,22:10:16.575,2,"7",False
2024/10/24,22:18:01.172,1,"17",True
2024/10/24,22:18:01.172,2,"14",False
2024/10/24,22:18:01.172,3,"9",False
2024/10/24,22:18:01.172,4,"16",False
2024/10/24,22:20:20.096,1,"3",True
2024/10/24,22:20:20.096,2,"5",False
2024/10/24,22:22:43.796,1,"11",True
2024/10/24,22:22:43.796,2,"4",False
2024/10/24,22:24:09.303,1,"17",False
2024/10/24,22:24:09.303,2,"5",False
2024/10/24,22:24:09.303,3,"7",True
2024/10/24,22:26:53.931,1,"17",False
2024/10/24,22:26:53.931,2,"5",True
2024/10/24,22:39:54.254,1,"5",True
2024/10/24,22:39:54.254,2,"14",False
2024/10/24,22:41:21.660,1,"18",False
2024/10/24,22:41:21.660,2,"17",True
2024/10/24,22:42:48.058,1,"16",False
2024/10/24,22:42:48.058,2,"17",True
2024/10/24,23:01:49.715,1,"9",False
2024/10/24,23:01:49.715,2,"1",True
2024/10/24,23:01:49.715,3,"5",False
2024/10/24,23:31:20.425,1,"15",True
2024/10/24,23:31:20.425,2,"12",False
2024/10/24,23:31:20.425,3,"6",False
2024/10/24,23:31:20.425,4,"11",False
2024/10/24,23:31:20.425,5,"4",False
2024/10/25,0:12:14.907,1,"7",False
2024/10/25,0:12:14.907,2,"2",False
2024/10/25,0:12:14.907,3,"1",True
2024/10/25,0:22:15.109,1,"8",False
2024/10/25,0:22:15.109,2,"16",True
2024/10/26,0:08:31.042,1,"2",True
2024/10/26,0:08:31.042,2,"3",False
2024/10/26,0:08:31.042,3,"1",False
2024/10/26,0:15:07.513,1,"13",False
2024/10/26,0:15:07.513,2,"16",True
2024/10/26,0:15:07.513,3,"7",False
2024/10/26,0:44:40.580,1,"18",False
2024/10/26,0:44:40.580,2,"9",False
2024/10/26,0:45:34.520,1,"1",True
2024/10/26,0:45:34.520,2,"4",False
2024/10/26,0:47:20.715,1,"7",False
2024/10/26,0:47:20.715,2,"16",True
2024/10/26,0:48:14.764,1,"2",True
2024/10/26,0:48:14.764,2,"14",False
2024/10/26,2:37:11.669,1,"13",False
2024/10/26,2:37:11.669,2,"1",True
2024/10/26,2:42:50.077,1,"9",True
2024/10/26,2:42:50.077,2,"11",False
2024/10/26,2:49:18.168,1,"19",True
2024/10/26,2:49:18.168,2,"9",False
2024/10/26,3:00:06.608,1,"2",True
2024/10/26,3:00:06.608,2,"5",False
2024/10/26,3:00:06.608,3,"9",False
2024/10/26,3:00:06.608,4,"8",False
2024/10/26,13:47:28.999,1,"3",False
2024/10/26,13:47:28.999,2,"11",True
2024/10/26,13:47:28.999,3,"12",False
2024/10/26,13:48:49.921,1,"19",False
2024/10/26,13:48:49.921,2,"15",True
2024/10/26,13:48:49.921,3,"8",False
2024/10/26,13:48:49.921,4,"5",False
2024/10/26,13:49:11.785,1,"2",False
2024/10/26,13:49:11.785,2,"15",True
2024/10/26,17:26:02.152,1,"19",False
2024/10/26,17:26:02.152,2,"3",False
2024/10/26,17:26:02.152,3,"17",True
2024/10/26,17:26:02.152,4,"11",False
2024/10/26,21:11:09.159,1,"9",False
2024/10/26,21:11:09.159,2,"6",False
2024/10/26,21:11:09.159,3,"2",True
2024/10/26,21:11:09.159,4,"12",False
2024/10/26,21:12:15.674,1,"18",False
2024/10/26,21:12:15.674,2,"1",False
2024/10/26,21:12:15.674,3,"9",False
2024/10/26,21:12:15.674,4,"10",False
2024/10/26,21:12:15.674,5,"5",True
2024/10/26,21:16:22.281,1,"15",False
2024/10/26,21:16:22.281,2,"3",False
2024/10/26,21:16:22.281,3,"18",False
2024/10/26,21:16:22.281,4,"16",True
2024/10/26,21:16:22.281,5,"10",False
2024/10/26,21:20:13.207,1,"9",True
2024/10/26,21:20:13.207,2,"10",False
2024/10/26,21:20:13.207,3,"12",False
2024/10/26,21:20:13.207,4,"14",False
2024/10/26,21:20:13.207,5,"8",False
2024/10/26,21:20:13.207,6,"17",False
2024/10/27,0:58:28.341,1,"21",True
2024/10/27,0:58:28.341,2,"12",False
2024/10/27,0:59:09.149,1,"6",False
2024/10/27,0:59:09.149,2,"35",True
2024/10/27,1:07:21.951,1,"25",True
2024/10/27,1:07:21.951,2,"1",False
2024/10/27,1:08:41.459,1,"6",False
2024/10/27,1:08:41.459,2,"3",False
2024/10/27,1:08:41.459,3,"18",True
2024/10/27,1:13:09.744,1,"40",True
2024/10/27,1:13:09.744,2,"28",False
2024/10/27,1:18:42.816,1,"32",True
2024/10/27,1:18:42.816,2,"3",False
2024/10/27,1:18:42.816,3,"42",False
2024/10/27,1:18:42.816,4,"29",False
2024/10/27,1:32:38.712,1,"21",True
2024/10/27,1:32:38.712,2,"32",False
2024/10/27,1:32:38.712,3,"12",False
2024/10/27,1:32:38.712,4,"35",False
2024/10/27,1:36:46.840,1,"41",False
2024/10/27,1:36:46.840,2,"34",False
2024/10/27,1:36:46.840,3,"17",False
2024/10/27,1:36:46.840,4,"7",True
2024/10/27,4:52:37.395,1,"12",False
2024/10/27,4:52:37.395,2,"45",False
2024/10/27,4:52:37.395,3,"37",False
2024/10/27,4:52:37.395,4,"11",True
2024/10/27,5:26:24.775,1,"38",False
2024/10/27,5:26:24.775,2,"36",True
2024/10/27,5:26:24.775,3,"41",False
2024/10/27,5:26:24.775,4,"7",False
2024/10/27,5:27:30.576,1,"7",True
2024/10/27,5:27:30.576,2,"18",False
2024/10/27,5:27:30.576,3,"4",False
2024/10/27,5:42:03.856,1,"4",True
2024/10/27,5:42:03.856,2,"33",False
2024/10/27,5:45:23.496,1,"22",False
2024/10/27,5:45:23.496,2,"45",True
2024/10/27,6:03:57.941,1,"37",False
2024/10/27,6:03:57.941,2,"38",True
2024/10/27,6:06:04.078,1,"24",False
2024/10/27,6:06:04.078,2,"26",True
2024/10/27,6:09:08.325,1,"44",True
2024/10/27,6:09:08.325,2,"30",False
2024/10/27,6:10:05.631,1,"43",True
2024/10/27,6:10:05.631,2,"16",False
2024/10/27,6:24:41.581,1,"6",False
2024/10/27,6:24:41.581,2,"32",False
2024/10/27,6:24:41.581,3,"45",True
2024/10/27,6:24:41.581,4,"29",False
2024/10/27,6:31:54.213,1,"18",True
2024/10/27,6:31:54.213,2,"25",False
2024/10/27,6:31:54.213,3,"19",False
2024/10/27,6:31:54.213,4,"3",False
2024/10/27,10:45:04.148,1,"14",False
2024/10/27,10:45:04.148,2,"4",False
2024/10/27,10:45:04.148,3,"32",False
2024/10/27,10:45:04.148,4,"5",True
2024/10/27,10:45:04.148,5,"15",False
2024/10/27,11:01:59.643,1,"14",False
2024/10/27,11:01:59.643,2,"4",True
2024/10/27,11:01:59.643,3,"5",False
2024/10/27,11:01:59.643,4,"15",False
2024/10/27,11:03:46.209,1,"14",False
2024/10/27,11:03:46.209,2,"4",False
2024/10/27,11:03:46.209,3,"5",True
2024/10/27,11:03:46.209,4,"15",False
2024/10/27,11:06:46.566,1,"14",False
2024/10/27,11:06:46.566,2,"4",False
2024/10/27,11:06:46.566,3,"5",True
2024/10/27,11:06:46.566,4,"15",False
2024/10/27,11:10:53.534,1,"14",False
2024/10/27,11:10:53.534,2,"4",False
2024/10/27,11:10:53.534,3,"5",False
2024/10/27,11:10:53.534,4,"15",True
2024/10/27,11:16:12.366,1,"14",False
2024/10/27,11:16:12.366,2,"4",False
2024/10/27,11:16:12.366,3,"5",True
2024/10/27,11:16:12.366,4,"15",False
2024/10/27,11:34:51.389,1,"14",True
2024/10/27,11:34:51.389,2,"4",False
2024/10/27,11:34:51.389,3,"40",False
2024/10/27,11:34:51.389,4,"5",False
2024/10/27,11:34:51.389,5,"15",False
2024/10/27,11:54:14.181,1,"14",False
2024/10/27,11:54:14.181,2,"4",True
2024/10/27,11:54:14.181,3,"40",False
2024/10/27,12:01:17.618,1,"14",False
2024/10/27,12:01:17.618,2,"4",False
2024/10/27,12:01:17.618,3,"40",True
2024/10/27,12:05:23.960,1,"14",False
2024/10/27,12:05:23.960,2,"4",True
2024/10/27,12:05:23.960,3,"40",False
2024/10/27,21:10:23.911,1,"14",True
2024/10/27,21:10:23.911,2,"4",False
2024/10/27,21:10:23.911,3,"40",False
2024/10/27,23:15:45.768,1,"14",True
2024/10/27,23:15:45.768,2,"4",False
2024/10/27,23:15:45.768,3,"40",False
2024/10/27,23:31:38.366,1,"29",True
2024/10/27,23:31:38.366,2,"19",False
2024/10/27,23:31:38.366,3,"11",False
2024/10/27,23:31:38.366,4,"22",False
2024/10/28,0:02:13.409,1,"10",True
2024/10/28,0:02:13.409,2,"22",False
2024/10/28,0:02:13.409,3,"11",False
2024/10/28,0:02:13.409,4,"34",False
2024/10/28,0:02:13.409,5,"12",False
2024/10/28,0:03:37.954,1,"41",False
2024/10/28,0:03:37.954,2,"37",False
2024/10/28,0:03:37.954,3,"4",False
2024/10/28,0:03:37.954,4,"34",False
2024/10/28,0:03:37.954,5,"39",True
2024/10/28,0:07:14.967,1,"44",False
2024/10/28,0:07:14.967,2,"39",False
2024/10/28,0:07:14.967,3,"2",False
2024/10/28,0:07:14.967,4,"40",False
2024/10/28,0:07:14.967,5,"5",True
2024/10/28,0:10:42.972,1,"12",True
2024/10/28,0:10:42.972,2,"40",False
2024/10/28,0:18:41.518,1,"22",True
2024/10/28,0:18:41.518,2,"26",False
2024/10/28,0:19:52.738,1,"11",False
2024/10/28,0:19:52.738,2,"29",True
2024/10/28,0:19:52.738,3,"26",False
2024/10/28,0:19:52.738,4,"16",False
2024/10/28,22:13:14.451,1,"40",False
2024/10/28,22:13:14.451,2,"12",True
2024/10/28,22:13:14.451,3,"15",False
2024/10/28,22:23:15.193,1,"16",False
2024/10/28,22:23:15.193,2,"3",True
2024/10/28,22:23:15.193,3,"33",False
2024/10/28,22:23:15.193,4,"8",False
2024/10/29,21:59:36.575,1,"19",False
2024/10/29,21:59:36.575,2,"35",True
2024/10/29,22:00:21.890,1,"18",False
2024/10/29,22:00:21.890,2,"12",True
2024/10/29,22:03:27.434,1,"27",False
2024/10/29,22:03:27.434,2,"42",True
2024/10/29,22:03:27.434,3,"21",False
2024/10/29,23:14:42.071,1,"11",True
2024/10/29,23:14:42.071,2,"33",False
2024/10/31,0:28:05.029,1,"24",False
2024/10/31,0:28:05.029,2,"22",True
2024/10/31,0:29:51.592,1,"45",True
2024/10/31,0:29:51.592,2,"71",False
2024/10/31,0:29:51.592,3,"53",False
2024/10/31,0:46:20.107,1,"34",False
2024/10/31,0:46:20.107,2,"64",True
2024/10/31,0:46:20.107,3,"9",False
2024/10/31,0:48:12.459,1,"35",True
2024/10/31,0:48:12.459,2,"76",False
2024/10/31,0:48:12.459,3,"44",False
2024/10/31,0:51:16.757,1,"7",False
2024/10/31,0:51:16.757,2,"71",False
2024/10/31,0:51:16.757,3,"80",True
2024/10/31,0:53:06.134,1,"39",False
2024/10/31,0:53:06.134,2,"82",True
2024/10/31,1:04:51.915,1,"21",False
2024/10/31,1:04:51.915,2,"14",False
2024/10/31,1:04:51.915,3,"15",True
2024/10/31,1:04:51.915,4,"36",False
2024/10/31,1:08:34.916,1,"45",True
2024/10/31,1:08:34.916,2,"16",False
2024/10/31,1:08:34.916,3,"31",False
2024/10/31,1:08:34.916,4,"37",False
2024/10/31,1:11:03.189,1,"50",False
2024/10/31,1:11:03.189,2,"52",False
2024/10/31,1:11:03.189,3,"58",False
2024/10/31,1:11:03.189,4,"12",True
2024/10/31,1:14:45.092,1,"45",True
2024/10/31,1:14:45.092,2,"74",False
2024/10/31,1:14:45.092,3,"84",False
2024/10/31,1:14:45.092,4,"34",False
2024/10/31,1:14:45.092,5,"44",False
2024/10/31,1:26:35.488,1,"17",True
2024/10/31,1:26:35.488,2,"35",False
2024/10/31,1:26:35.488,3,"2",False
2024/10/31,1:26:35.488,4,"15",False
2024/10/31,22:37:55.706,1,"80",False
2024/10/31,22:37:55.706,2,"5",True
2024/10/31,22:37:55.706,3,"45",False
2024/10/31,22:41:55.619,1,"28",True
2024/10/31,22:41:55.619,2,"47",False
2024/10/31,22:41:55.619,3,"38",False
2024/11/01,17:25:09.203,1,"13",True
2024/11/01,17:25:09.203,2,"59",False
2024/11/01,17:25:09.203,3,"64",False
2024/11/01,17:31:08.345,1,"78",False
2024/11/01,17:31:08.345,2,"15",False
2024/11/01,17:31:08.345,3,"28",True
2024/11/01,18:04:39.663,1,"78",True
2024/11/01,18:04:39.663,2,"41",False
2024/11/01,18:04:39.663,3,"28",False
2024/11/01,18:05:18.313,1,"77",False
2024/11/01,18:05:18.313,2,"33",False
2024/11/01,18:05:18.313,3,"62",True
2024/11/01,23:37:08.114,1,"43",False
2024/11/01,23:37:08.114,2,"63",False
2024/11/01,23:37:08.114,3,"28",False
2024/11/01,23:37:08.114,4,"77",False
2024/11/01,23:37:08.114,5,"76",True
2024/11/01,23:40:20.760,1,"20",False
2024/11/01,23:40:20.760,2,"55",True
2024/11/01,23:40:20.760,3,"45",False
2024/11/01,23:48:13.348,1,"19",False
2024/11/01,23:48:13.348,2,"77",False
2024/11/01,23:48:13.348,3,"64",False
2024/11/01,23:48:13.348,4,"18",True
2024/11/01,23:50:19.406,1,"63",False
2024/11/01,23:50:19.406,2,"60",True
2024/11/01,23:55:55.769,1,"49",False
2024/11/01,23:55:55.769,2,"52",True
2024/11/01,23:55:55.769,3,"36",False
2024/11/01,23:55:55.769,4,"53",False
2024/11/01,23:55:55.769,5,"44",False
2024/11/01,23:56:35.621,1,"20",False
2024/11/01,23:56:35.621,2,"60",True
2024/11/02,0:00:34.261,1,"65",False
2024/11/02,0:00:34.261,2,"77",False
2024/11/02,0:00:34.261,3,"47",True
2024/11/02,0:00:34.261,4,"27",False
2024/11/02,0:00:34.261,5,"24",False
2024/11/02,0:00:43.141,1,"28",False
2024/11/02,0:00:43.141,2,"16",True
2024/11/02,0:00:43.141,3,"36",False
2024/11/02,0:00:43.141,4,"61",False
2024/11/02,0:01:00.743,1,"16",False
2024/11/02,0:01:00.743,2,"74",True
2024/11/02,0:01:00.743,3,"24",False
2024/11/02,0:01:00.743,4,"31",False
2024/11/02,0:01:36.630,1,"58",False
2024/11/02,0:01:36.630,2,"72",False
2024/11/02,0:01:36.630,3,"15",False
2024/11/02,0:01:36.630,4,"69",False
2024/11/02,0:01:36.630,5,"31",True
2024/11/02,0:01:36.630,6,"66",False
2024/11/02,0:14:15.715,1,"14",False
2024/11/02,0:14:15.715,2,"11",True
2024/11/02,0:14:15.715,3,"58",False
2024/11/02,0:14:15.715,4,"3",False
2024/11/02,0:14:15.715,5,"2",False
2024/11/02,0:14:41.380,1,"47",False
2024/11/02,0:14:41.380,2,"51",False
2024/11/02,0:14:41.380,3,"70",True
2024/11/02,0:14:41.380,4,"24",False
2024/11/02,0:31:43.349,1,"54",True
2024/11/02,0:31:43.349,2,"84",False
2024/11/02,0:31:43.349,3,"67",False
2024/11/02,0:31:43.349,4,"11",False
2024/11/02,0:44:15.727,1,"17",False
2024/11/02,0:44:15.727,2,"30",False
2024/11/02,0:44:15.727,3,"77",False
2024/11/02,0:44:15.727,4,"55",True
2024/11/02,0:47:15.846,1,"54",True
2024/11/02,0:47:15.846,2,"36",False
2024/11/02,0:47:15.846,3,"24",False
2024/11/02,0:47:15.846,4,"4",False
2024/11/02,0:50:15.928,1,"64",True
2024/11/02,0:50:15.928,2,"83",False
2024/11/02,0:50:15.928,3,"51",False
2024/11/02,1:08:53.689,1,"15",False
2024/11/02,1:08:53.689,2,"59",True
2024/11/02,1:08:53.689,3,"70",False
2024/11/02,1:08:53.689,4,"77",False
2024/11/03,20:12:53.052,1,"30",False
2024/11/03,20:12:53.052,2,"61",True
2024/11/03,20:12:53.052,3,"5",False
2024/11/03,20:12:53.052,4,"7",False
2024/11/03,22:00:02.791,1,"37",False
2024/11/03,22:00:02.791,2,"82",True
2024/11/03,22:00:02.791,3,"65",False
2024/11/03,22:03:02.886,1,"16",False
2024/11/03,22:03:02.886,2,"6",False
2024/11/03,22:03:02.886,3,"35",False
2024/11/03,22:03:02.886,4,"66",False
2024/11/03,22:03:02.886,5,"82",True
2024/11/03,22:03:02.886,6,"41",False
2024/11/03,22:06:02.995,1,"73",False
2024/11/03,22:06:02.995,2,"22",False
2024/11/03,22:06:02.995,3,"61",False
2024/11/03,22:06:02.995,4,"29",True
2024/11/03,22:06:02.995,5,"36",False
2024/11/03,22:06:02.995,6,"40",False
2024/11/05,22:00:06.669,1,"30",False
2024/11/05,22:00:06.669,2,"2",False
2024/11/05,22:00:06.669,3,"75",True
2024/11/05,22:00:06.669,4,"21",False
2024/11/05,22:00:06.669,5,"43",False
2024/11/05,22:03:06.917,1,"5",False
2024/11/05,22:03:06.917,2,"4",False
2024/11/05,22:03:06.917,3,"29",True
2024/11/05,22:03:06.917,4,"75",False
2024/11/05,22:03:06.917,5,"35",False
2024/11/05,22:03:06.917,6,"38",False
2024/11/05,22:06:07.002,1,"72",True
2024/11/05,22:06:07.002,2,"36",False
2024/11/07,22:00:04.433,1,"37",True
2024/11/07,22:00:04.433,2,"55",False
2024/11/07,22:00:04.433,3,"58",False
2024/11/07,22:00:04.433,4,"14",False
2024/11/07,22:00:04.433,5,"53",False
2024/11/07,22:00:04.433,6,"56",False
2024/11/07,22:03:04.578,1,"5",True
2024/11/07,22:03:04.578,2,"15",False
2024/11/07,22:03:04.578,3,"37",False
2024/11/07,22:06:04.653,1,"68",True
2024/11/07,22:06:04.653,2,"19",False
2024/11/07,22:06:04.653,3,"38",False
2024/11/09,1:13:41.039,1,"26",True
2024/11/09,1:13:41.039,2,"55",False
2024/11/09,1:13:41.039,3,"63",False
2024/11/11,22:12:42.024,1,"70",True
2024/11/11,22:12:42.024,2,"12",False
2024/11/11,22:12:42.024,3,"51",False
2024/11/11,22:12:42.024,4,"40",False
2024/11/11,22:12:42.024,5,"71",False
2024/11/11,22:13:02.061,1,"5",True
2024/11/11,22:13:02.061,2,"17",False
2024/11/11,22:13:02.061,3,"77",False
2024/11/11,22:13:02.061,4,"30",False
2024/11/11,22:14:42.390,1,"8",False
2024/11/11,22:14:42.390,2,"43",True
2024/11/11,22:15:02.293,1,"47",False
2024/11/11,22:15:02.293,2,"64",True
2024/11/11,22:15:02.293,3,"58",False
2024/11/11,22:15:02.293,4,"35",False
2024/11/11,22:15:02.293,5,"77",False
2024/11/11,22:15:02.293,6,"44",False
2024/11/11,22:16:42.435,1,"40",False
2024/11/11,22:16:42.435,2,"52",True
2024/11/11,22:17:02.350,1,"54",True
2024/11/11,22:17:02.350,2,"10",False
2024/11/11,22:17:02.350,3,"62",False
2024/11/11,22:17:02.350,4,"5",False
2024/11/11,22:17:02.350,5,"81",False
2024/11/11,22:17:02.350,6,"25",False
2024/11/11,22:31:35.038,1,"27",True
2024/11/11,22:31:35.038,2,"8",False
2024/11/11,22:31:35.038,3,"19",False
2024/11/11,22:32:29.697,1,"71",False
2024/11/11,22:32:29.697,2,"44",False
2024/11/11,22:32:29.697,3,"3",True
2024/11/11,22:32:29.697,4,"74",False
2024/11/11,22:33:35.222,1,"74",False
2024/11/11,22:33:35.222,2,"39",False
2024/11/11,22:33:35.222,3,"72",False
2024/11/11,22:33:35.222,4,"10",False
2024/11/11,22:33:35.222,5,"55",True
2024/11/11,22:33:35.222,6,"71",False
2024/11/11,22:34:29.849,1,"14",False
2024/11/11,22:34:29.849,2,"24",False
2024/11/11,22:34:29.849,3,"35",False
2024/11/11,22:34:29.849,4,"48",True
2024/11/11,22:34:29.849,5,"51",False
2024/11/11,22:35:35.265,1,"25",False
2024/11/11,22:35:35.265,2,"76",True
2024/11/11,22:36:29.885,1,"38",False
2024/11/11,22:36:29.885,2,"75",False
2024/11/11,22:36:29.885,3,"50",False
2024/11/11,22:36:29.885,4,"78",True
2024/11/11,22:36:29.885,5,"1",False
2024/11/11,23:02:39.506,1,"23",False
2024/11/11,23:02:39.506,2,"11",False
2024/11/11,23:02:39.506,3,"50",False
2024/11/11,23:02:39.506,4,"70",True
2024/11/11,23:04:39.641,1,"53",False
2024/11/11,23:04:39.641,2,"44",False
2024/11/11,23:04:39.641,3,"62",False
2024/11/11,23:04:39.641,4,"70",True
2024/11/11,23:04:39.641,5,"52",False
2024/11/11,23:06:39.673,1,"21",False
2024/11/11,23:06:39.673,2,"16",True
2024/11/11,23:06:39.673,3,"43",False
2024/11/11,23:06:39.673,4,"25",False
2024/11/11,23:06:39.673,5,"36",False
2024/11/17,1:09:58.037,1,"65",False
2024/11/17,1:09:58.037,2,"16",False
2024/11/17,1:09:58.037,3,"3",True
2024/11/17,1:12:24.732,1,"61",False
2024/11/17,1:12:24.732,2,"5",False
2024/11/17,1:12:24.732,3,"81",False
2024/11/17,1:12:24.732,4,"21",False
2024/11/17,1:12:24.732,5,"38",True
2024/11/17,1:14:24.761,1,"68",False
2024/11/17,1:14:24.761,2,"59",False
2024/11/17,1:14:24.761,3,"35",True
2024/11/17,1:14:24.761,4,"58",False
2024/11/17,1:14:24.761,5,"75",False
2024/11/17,1:19:34.806,1,"76",True
2024/11/17,1:19:34.806,2,"63",False
2024/11/17,1:19:34.806,3,"20",False
2024/11/17,1:19:34.806,4,"19",False
2024/11/17,1:21:34.979,1,"12",False
2024/11/17,1:21:34.979,2,"56",False
2024/11/17,1:21:34.979,3,"48",True
2024/11/17,1:23:35.003,1,"30",False
2024/11/17,1:23:35.003,2,"26",False
2024/11/17,1:23:35.003,3,"67",True
2024/11/17,1:32:35.593,1,"3",False
2024/11/17,1:32:35.593,2,"11",False
2024/11/17,1:32:35.593,3,"4",False
